name,lat,lon,住所,URL
子ども家庭支援センター,35.6586701559167,139.3399548399821,東京都八王子市東町5-6(クリエイトホール地下1F),https://www.city.hachioji.tokyo.jp/kurashi/kosodate/017/018/kks002/p024134.html
地域子ども家庭支援センター 館,35.63455709620234,139.306492255326,八王子市館町156 館事務所2Ｆ,https://www.city.hachioji.tokyo.jp/kurashi/kosodate/017/018/kks003/p023504.html
地域子ども家庭支援センター 石川,35.680879902296,139.36607758839028,八王子市石川町481 石川事務所2Ｆ,https://www.city.hachioji.tokyo.jp/kurashi/kosodate/017/018/kks004/p023599.html
地域子ども家庭支援センター みなみ野,35.63125358472665,139.32397652463672,八王子市みなみ野6-1-1,https://www.city.hachioji.tokyo.jp/kurashi/kosodate/017/018/kks005/p023600.html
地域子ども家庭支援センター 南大沢,35.61135264018133,139.382582766964,八王子市南大沢2-17-5,https://www.city.hachioji.tokyo.jp/kurashi/kosodate/017/018/kks006/p023601.html
地域子ども家庭支援センター 元八王子,35.67145049466991,139.29304246605648,八王子市大楽寺町419-1 元八王子事務所2Ｆ,https://www.city.hachioji.tokyo.jp/kurashi/kosodate/017/018/kks007/p023602.html
