name,lat,lon,住所,URL
中央図書館,35.65881700241872,139.31093595224996,八王子市千人町3-3-6,https://www.library.city.hachioji.tokyo.jp/library/lib01.html
生涯学習センター図書館,35.65951184150248,139.33977505531314,八王子市東町5-6クリエイトホール内,https://www.library.city.hachioji.tokyo.jp/library/lib02.html
南大沢図書館,35.61235587257512,139.37924501015345,八王子市南大沢2-27フレスコ南大沢内,https://www.library.city.hachioji.tokyo.jp/library/lib03.html
川口図書館,35.686728348018384,139.29888210002915,八王子市川口町3838川口やまゆり館内,https://www.library.city.hachioji.tokyo.jp/library/lib04.html
由木中央市民センター図書館,35.627311508682574,139.38269953998122,八王子市下柚木2-10-6　由木中央市民センター内,https://www.library.city.hachioji.tokyo.jp/library/lib09.html
恩方市民センター図書館,35.667811169913875, 139.24917353998234,八王子市西寺方町260-4　恩方市民センター内,https://www.library.city.hachioji.tokyo.jp/library/lib07.html
由井市民センターみなみ野図書館,35.632690722604416,139.32828189765362,八王子市みなみ野1-7-1　片柳学園第3学生会館2階,https://www.library.city.hachioji.tokyo.jp/library/lib06.html
北野市民センター図書館,35.6454880536618,139.35484842649012,八王子市北野町545-3きたのタウンビル7階,https://www.library.city.hachioji.tokyo.jp/library/lib05.html
石川市民センター図書館,35.68059265932735,139.3645223571802,八王子市石川町438　石川市民センター内,https://www.library.city.hachioji.tokyo.jp/library/lib08.html
